729098471899316224,@Uber_DC @uber how did the driver cancel while I'm waiting outside and EYE get charged??,2016-05-07 23:59:56
729061027690610688,When you're lk literally across the street from @UberEATS :/ https://t.co/GqVEeEjAb9,2016-05-07 21:31:08
729090292704382976,"@Uber theoretically if I wanted to get a ride back from Simpsonville, KY to Louisville KY tonight, can I? Don't want to be stranded.",2016-05-07 23:27:26
729100711397490688,@Uber_Canada driver asked me to walk a block to meet him. I said I couldn't because am injured and he hung up on me and cancelled the ride.,2016-05-08 00:08:50
729122883608317952,"@Uber_Bali we need ride from Alea hotel, Japan Cenderawasih no78, Seminyak to Padang Padang beach Nusa Dua",2016-05-08 01:36:56
729105198615035904,@Uber_Support I am trying to but the issue I have doesn't allow me to send a note. Is there another way to reach out?,2016-05-08 00:26:40
729051432607989761,@Uber I have been trying to get my business loaded on Uber so the drivers can find the address but again support does not support? Please he,2016-05-07 20:53:01
729145839503986688,@Uber_Support so what happens now? You've successfully got my complaint out of the twittersphere momentarily...Was that your only objective,2016-05-08 03:08:09
729066200932753408,"@UberUK @UberSouthampton hi guys! Been trying to get an uber for 40 minutes tonight. App says 6 minutes, then requesting, then nothing 👎",2016-05-07 21:51:42
729043305401450496,"@Uber_Support I sent an email 12 hours ago in the app about a passenger who threw up in my car, why haven't I gotten a response",2016-05-07 20:20:43
729119323567079425,Dear @Uber I suspect that one of your drivers is drinking &amp; driving smh but off course I realized it at the end of the ride 😩,2016-05-08 01:22:47
729153152440672257,@uber_tor @ubereats - So our dinner arrived and was missing 2 items...bill didn't match order + it was super cold. Not cool... #stillhungry,2016-05-08 03:37:13
728999386643107840,@Uber your driver is fucking clueless ! #fact @MikeHidenJourno #BackwardsToGoForwards,2016-05-07 17:26:12
729022529189351425,@Uber  I live in fl what are the regulations on becoming a driver. What do I need?,2016-05-07 18:58:10
729051950495375360,@Uber_ATL my driver couldn't find me and I get charged $10 for cancelling? No I want a refund,2016-05-07 20:55:04
729009695885799424,@Uber_Support hi! Im an uber driver. Im in a FB group for Florida drivers. Someone has instant pay on their dashboard but we don't. Why?,2016-05-07 18:07:10
729054677111844867,"@Uber_Support too late, I'm late to get my kids. won't be using your services again. I would be punished for canceling, why not drivers?",2016-05-07 21:05:54
729017590207614977,@Uber this lady brought her husband wtf https://t.co/veag7limDX,2016-05-07 18:38:32
729061347153993728,@Uber_RSA Hi I am looking for a driver named Patience,2016-05-07 21:32:25
729012181275041792,Dear @Uber my account vrbirds@gmail.com /9540323555 has been wrongly charged with RS.50 n my account is in negative. Kindly rectify error..,2016-05-07 18:17:03
729009852731756544,Our @Uber driver in #Nashville has made 5 wrong turns now ...,2016-05-07 18:07:47
729024340998545413,@Uber why were we charged for the time our driver waited. $56 to drive 5 minutest wtf. NEVER again. https://t.co/TjJt3kum98,2016-05-07 19:05:22
729038394228101120,"@Uber_Support I had two charges over £40 for taxis today in Canada, which I did not request for. I live in Manchester,UK.What's going on?!?",2016-05-07 20:01:12
729008887689420801,"@Uber_Support @Uber_Support link didn't offer me further help. Ended up back at the app after clicking ""sign in to get help""",2016-05-07 18:03:57
728996546377830401,@Uber_Support your help option has no section that cover app errors of this kind,2016-05-07 17:14:55
728994940492091393,Uber should have a motorcade pricing system in DC. @Uber_DC,2016-05-07 17:08:32
729000135749976065,"@Uber_Support messaged you 4 times via 'help' tab on app. Driver failed to end quick journey, £134 gone! Help.",2016-05-07 17:29:11
729025332833984513,@Uber_Support @Alexhawj7 sure it's alexhawj7@gmail.com,2016-05-07 19:09:18
729008538169782272,"Very first @uber experience a joke. Been waiting for this driver for almost 30 min. First wrong address,  now can't find my house  #fail",2016-05-07 18:02:34
729016950542770180,"So I just got charged $200 for a supposed ""incident"" in my uber ride last night, when NOTHING happened. I won't ever use it again #uber",2016-05-07 18:36:00
729022469667950592,@Uber_Support I need to directly call an office,2016-05-07 18:57:56
729049573948313603,"THREE drivers have canceled in the past 15 mins. I have to get downtown asap to pick up my kids, so ridiculous @Uber_Support",2016-05-07 20:45:38
729032148628480000,@UberUK I know you're trying to build UberPool but this address in before requesting car is really cramping my style.,2016-05-07 19:36:23
728998173570703364,@Uber_Support @Uber @Uber_NYC STILL no updates.,2016-05-07 17:21:23
729029566296150016,@Uber Your customer service is horrendous.  Why does it take WEEKS to get a clear answer about a password reset.  Extremely disappointed!!!!,2016-05-07 19:26:07
728999270569918464,@Uber I didn't know uberpool stopped multiple times for multiple riders. Not impressed. Never again - will use @lyft,2016-05-07 17:25:44
729021932256043010,"Thanks for the quick follow-up and offer to fix, @Uber_Support @Uber way to go!",2016-05-07 18:55:47
729039453742878720,. @Uber Hooked my card up to my friends account drunk. Not sure which friend. Can you help? #desperate,2016-05-07 20:05:25
729056308444336129,@Uber_Support used über for the first time last night. $56 for a 5 minute ride👎🏼 got charged for waiting time https://t.co/HjahHhveyJ,2016-05-07 21:12:23
729039997207257088,"@emshelx does your uber promo code still work for a free £15 ride? If it's over does it still work, as in just pay the difference?",2016-05-07 20:07:34
729042001543434240,@Uber I was given a referral to join as a driver - 100$ to sign up. When will I receive that??,2016-05-07 20:15:32
729001893406482432,Hey @Uber_Support I am requesting a pick up but the app won't go pass the confirmation page. I have free rides in my bank so payment is done,2016-05-07 17:36:10
729050862077759488,"Can I get help with a current price estimate @Uber? 166 E 34th St, NY to Indian Drive, Woodcliff Lake, NJ.",2016-05-07 20:50:45
729026569411428352,@Uber I was trying to figure out the cost of a ride and accidentally accepted a pick up.And y'all charged me $2 #pettydotcom,2016-05-07 19:14:13
729010927652081664,"@Uber_Support would like my money back,please,advice,make some test to the drivers,a psychology test,please",2016-05-07 18:12:04
728998370388246529,@Uber_Support  no puedo escribirlee hay porque para hacerlo tengo que iniciar sesion y cuando intento iniciar hay me dice fallo de red,2016-05-07 17:22:10
729046773596049408,"Dear @Uber the driver never arrived, I've been charged £7, and can you sort it",2016-05-07 20:34:30
729035804937486337,@Uber_Support Thanks!,2016-05-07 19:50:55
729053087344828416,@Uber_Support Made error in one driver rating today. Followed instructions on changing it. Didn't work. Now what? Great trip only 3*,2016-05-07 20:59:35
729014437865132032,@Uber_Houston will Houston ever have Uber Pool? It seems useful here.,2016-05-07 18:26:01
729019759086415872,"@Uber seriously, you're a billion dollar company and the only way to get in contact with you is through email?",2016-05-07 18:47:09
729000542773579777,@Uber I was robbed nobody should have to pay so much money to get home safe in a 15 mins car ride,2016-05-07 17:30:48
729032472575545344,@Uber_Support your driver just made me unload all my items from his trunk because he claimed it was too much. There was more than enuf space,2016-05-07 19:37:40
729042525554540544,"@Uber_SD How do I select Uber Pool, no option shown on my phone?",2016-05-07 20:17:37
729033316939276288,@Uber_Support thank you. #goodcustomerservicealwayswins,2016-05-07 19:41:02
729001078901997568,@Uber i filed a complaint about a trip i was charged for that never happened. The driver refused the trip. I want a refund.,2016-05-07 17:32:56
728992459821305857,@Uber contd... no call centre where one can get their problem resolved immediately. @Olacabs have much better customer centricity.,2016-05-07 16:58:41
729053491956617220,@Uber_NV do you guys pick up from the airport now?,2016-05-07 21:01:12
729001309081374722,@Uber_Support my brother left his wallet in an über driver's car last night he has called the driver and uber dozens of times - no call back,2016-05-07 17:33:50
729019185917878274,"@Uber_Support i have reach you via Help, and i have claimed that but no responses",2016-05-07 18:44:53
728996547866857472,Never had as many awful @Uber interactions as I have here in the Arlington/DC area in the past two days. Unprofessional drivers. @Uber_DC,2016-05-07 17:14:55
729021166313156609,@Uber_Support Emma_Lilley84@yahoo.Co.uk,2016-05-07 18:52:45
729049350194794499,@Uber_Support Would love to do that but it's telling me to sign in...which I'm blocked from doing,2016-05-07 20:44:44
728992480809594880,@Uber_support Nigel from Perth Australia was super awesome. Is there a way I can contact Uber &amp; let them (cont) https://t.co/Oajiw8XcWO,2016-05-07 16:58:46
729015571648417792,"Hey @Uber, if you won't list a ""Contact Us"" option in the app or on the website, then you had better make sure the app works flawlessly.",2016-05-07 18:30:31
729057662319636480,My @Uber app only makes my me choose uber share when requesting an uberx. Am I missing something?,2016-05-07 21:17:46
729007171296448512,@Uber_PIT is your office open on elsworth avenue today?,2016-05-07 17:57:08
728995909594284032,"@Uber_Support re_duvg63@hotmail.com,I'm afraid of this guy,he is violent",2016-05-07 17:12:23
729013916903297024,@Uber was extremely shocked at the 4.2x surcharge last night! Could have rented a car for less for a 5 mile ride. https://t.co/baw77x3Rtf,2016-05-07 18:23:56
729051882212229120,why @Uber there isn't an option to change pickup location to a nearby location after requesting a ride. #tocorrectgps #letmewalkafteribook,2016-05-07 20:54:48
729014658888282112,@Uber_Support sitting at the @HondaCityChicag  waiting  on you would really like to drive out tonight.,2016-05-07 18:26:53
729040452247158784,@Uber_Support It is unacceptable. As was the response via the mobile app. Apparently a $5 refund is enough to cover insulting my wife?,2016-05-07 20:09:23
729020625965060096,@Uber won't let me sign in the app 😑,2016-05-07 18:50:36
729061676981620737,"@Uber these bastards just charged me for a trip i didn't take. Stay well clear, really dodgy drivers in North leeds",2016-05-07 21:33:43
729010947424014336,Not only did the @Uber driver pick up someone else but they flipped off my wife when we tried to let them know,2016-05-07 18:12:08
729010940155338752,When ur @Uber_NCarolina driver is a complete dick that yells at you before you even get in the car but you still have to take the ride...,2016-05-07 18:12:07
729013395140251649,My slow ass @Uber driver taking the long way thinking I don't see what he doing ... Smh,2016-05-07 18:21:52
728995395725078529,@Uber wouldn't it make sense that if I get charged $5 for cancelling my uber that when a driver cancels I should get a $5 credit? #uberissue,2016-05-07 17:10:21
729001040503287808,@Uber my driver has been on his phone (not hands free) the whole journey #terrified,2016-05-07 17:32:46
729027675277406208,"@Uber_Support  ""failure"" every time I try to update payment method with new card details, bank says problem your side. Help!",2016-05-07 19:18:37
729048759309635584,"Kinda really pissed that my @Uber account is still blocked 24 hours after sending in my ID ""because I was spending too much money"". FAM!",2016-05-07 20:42:23
729034140809596928,"Love it when you call an @uber at 1.2x surge, 3 min away, &amp; when they’re a block away from you, they cancel to try to make you pay 1.6x. 😡",2016-05-07 19:44:18
729049868942118914,@Uber_Maine Any plans to extend service up to Waterville? Colby!,2016-05-07 20:46:48
729060280496488449,"@Uber_Support I've been charged for a ride I didn't take, can I get my cash backB",2016-05-07 21:28:10
729006697268809730,@Uber_Support I did that four hours ago at the request of someone else!,2016-05-07 17:55:15
729032194807586816,Hi @Uber I didn't order a ride.  Please make a note of it. https://t.co/M7gPHlf1Gk,2016-05-07 19:36:34
729003308564791297,"@Uber one of your drivers said they have to use your GPS app for Uber Pool, is that true? Because it directed him on a high traffic route",2016-05-07 17:41:47
728988602512838656,@Uber_Support has the fare estimator been removed from the app? I can't find it anywhere!,2016-05-07 16:43:21
729036689012760576,"@Uber_Support Split fare is completely broken. Endless $0.25 popups, even across app restarts. Useless.",2016-05-07 19:54:26
728970684081254400,@Uber_Support hi I emailed earlier but haven't heard anything back and I kind of need to access my account tonight,2016-05-07 15:32:09
729010854625042432,"Dear @Uber_Support when I applied the promo code then I ordered uberX, why the promo code is gone from the Promotion tab? It was there...",2016-05-07 18:11:46
729020811437170688,@uber_kl My Google+ account dennis.magnusson91@gmail.com got suspended. Can you fix it? Thank you.,2016-05-07 18:51:20
729030569653342209,@Uber_DC can I or can I not work in DC? Help a dude out. #confused,2016-05-07 19:30:07
729050566484074496,@Uber_Support weren't rides from the Austin polls supposed to be free?,2016-05-07 20:49:34
728996408699707393,@Uber_Support are rides half off this weekend in Orange County?! Please advise 😁,2016-05-07 17:14:22
729022688757317632,Sitting in the back seat of my uber wondering why is this driver in the turning lane. 🤔 @Uber_Houston @Uber,2016-05-07 18:58:48
729043909679046656,"@Uber_Houston where do I complain about a trip, the driver took the longest way to get to my destination",2016-05-07 20:23:07
729019359864164352,Patiently waiting for UberEATS to come to Florida.... @Uber,2016-05-07 18:45:34
729064335465537536,@Uber hey I just made an account on the website and I downloaded the app and I can't sign in,2016-05-07 21:44:17
729053426932273153,@Uber is there a support account to reach someone to resolve a problem? No one is answering in app.,2016-05-07 21:00:56
729013521292378113,@Uber help! My debit card was stolen new my app won't let me update payment details to my new card. The confirm button won't let me press it,2016-05-07 18:22:22
729035431254306816,Then by that time @Uber's 10 min window is done and you cancel and you get charged bc their driver didn't want to listen to you. Its b.s.,2016-05-07 19:49:26
728993535949713408,@AsithC @Uber I did not receive an email,2016-05-07 17:02:57
729048178947985408,Can you please take a look at my request @Uber? Thanks.,2016-05-07 20:40:05
729007971250806784,@Uber_Support My account is still not activated. What's happening?,2016-05-07 18:00:19
729021917810728960,@uber driver kicks me out after a few blocks because he doesn't feel like going to East Bay. Customer service is seriously inadequate.,2016-05-07 18:55:44
729035920360382464,@Uber_Support can u give a uber code,2016-05-07 19:51:22
728951240575488000,"@Uber @Uber_Australia How does one book an Uber XL? I have heard rumours, yet can't quite seem to action? #help #uber #Perth",2016-05-07 14:14:53
728944866596687872,@Uber can someone please contact me??? No useful responses to my emails and its preventing me from using your service!!!,2016-05-07 13:49:33
728914857425244161,@Uber_Support which bit on help? On the charged the wrong amount section there isn't a contact option it only explains the fairs,2016-05-07 11:50:19
728947537424474112,"When your #Uber driver turns up in 15min and takes you on the wrong course, charging you more money and then asks for a five star? Fuck off",2016-05-07 14:00:10
728967411597193216,@Uber last ride canceled on me and I was charged 6.00 please credit jay back,2016-05-07 15:19:09
728951519161122817,@Uber_Support yeah? I sent your amswer. And thank you,2016-05-07 14:16:00
728960340155871232,.@Uber_Support this was definitely not the fastest way to get to the destination. I hope this is looked into. https://t.co/dWKx68LXPl,2016-05-07 14:51:03
728969177411784706,"@Uber_Support Hi, I need to add a new credit card to my profile &amp; Im having trouble updating my info on the app.",2016-05-07 15:26:10
728939982212173824,.@UberEATS I can't use you guys again. The process for using a promo code is terrible on your app. #delete,2016-05-07 13:30:09
728908585699135488,"So, our estimated fare is including the toll fare? @Uber_Support https://t.co/r8BlH78LPW",2016-05-07 11:25:23
728925546793467904,@Uber_PH I have a question regarding the fee that I paid on my Uber trip today. Where can I email my concern? Thank you.,2016-05-07 12:32:47
728984962163089409,"@Uber_Support no changing into my account, seems your sistem need to be rectified",2016-05-07 16:28:53
728930920183533568,@Uber_Canada Haven't been able to use the app lately. It says I should receive a text and I haven't. been a week. https://t.co/DJDtUhx4L1,2016-05-07 12:54:08
728982871680094208,"@Uber_Canada how does one contact support? you keep rejecting my business card, though it's valid!",2016-05-07 16:20:35
728915189832241152,@Uber_RSA Hi there guys my aunt has forgot her uber password but when we request a new one we don't get a email with the option to renew it?,2016-05-07 11:51:38
728935152907386881,Hey @uber_kenya I was overcharged on the trip coming back from Js Kitchen. Even the driver was shocked https://t.co/ds0E6AaWnc,2016-05-07 13:10:58
728979351170129920,@Uber_Support can u help me?,2016-05-07 16:06:35
728931187750780928,@Uber infuriating that drivers can ghost with no consequence as uber cracks down on passenger wait fees,2016-05-07 12:55:12
728986149709041664,@Uber_Support why was I charged cancellation fee when the driver was driving round and round lost??,2016-05-07 16:33:36
728943623560007681,"@uber when I downloaded app and registered, i was informed my first ride was free up to $15 but credit was never applied.",2016-05-07 13:44:37
728938970088767489,@Uber Verify your emergency button. There is no point reflecting it on the app if the call doesn't get connected in a second.,2016-05-07 13:26:08
728952516394799104,"@Uber ridiculous detour, turning 6km journey into a 16km journey https://t.co/BWcechldxq",2016-05-07 14:19:57
728934765483675649,@Uber_Support 43 days is not an acceptable time frame to fix any issue!!  still no resolution..  SMH,2016-05-07 13:09:25
728998336716517376,@Uber_Support I tried that but when I select surges it just tells me how it works then reporting.,2016-05-07 17:22:02
728981173867716608,"So late to work because @Uber_LA drivers canceled on me twice this morning. If we get charged for canceling, they should too. This is insane",2016-05-07 16:13:50
728964910726533122,@Uber_Support I encountered a unauthorized charges. I doubts that someone else may use my credit card to take uber. I've DM you the details.,2016-05-07 15:09:12
728967507436953600,@Uber_Support why all my 6 free rides gone?,2016-05-07 15:19:31
728982031112212481,@Uber_RSA my account has been hacked...  I cannot get control of it ...  tCannot change online,2016-05-07 16:17:14
728931106192494592,Dear @Uber please give hired drivers some type of training on customer service. A lot of y'all drivers are just as bad as the MF cabbies.,2016-05-07 12:54:53
728950468609646592,@Uber how to report that my uber ride today was charged the wrong amount which is perhaps 1/8 of the fee;) driver must be new;),2016-05-07 14:11:49
728968272620572672,@Uber_Support my bank acct was charged $95 from u guys. I haven't caught uber in ages. Whats going on?,2016-05-07 15:22:34
728904002658816002,@Uber ordered a trip this morning and driver started the trip when he was 15 mins away and charged £5 for the journey. Please advise.,2016-05-07 11:07:11
728977421509234688,Had 2 experiences recently when my @Uber driver couldn't get to my spot. Maybe a 'Top Uber Pickup Spots Near You' feature would help? #Uber,2016-05-07 15:58:55
728981394026844165,"Hey @Uber I didn't want pool. I ride alone. New interface is confusing, I ended up on pool, canceled right away. Why I am still charged $2?",2016-05-07 16:14:42
728965066461093888,@Uber_SING messed my schedule AND charge cancellation fee throwing off my week. Issit just me or is the app wonky recently?,2016-05-07 15:09:50
728967099062722561,"@Uber_Support I have a free ride credit on my account and I have used uber a few times and the free ride is still showing, how do I use it ?",2016-05-07 15:17:54
728983690915676162,@Uber_Support I'm having issues with my password and it won't send me a reset email.,2016-05-07 16:23:50
728970656381947904,"@Uber Driver doesn't show up after waiting for 30 mins, and I have to pay ₹80 in return. Wow what a policy!",2016-05-07 15:32:02
728939792495448069,@Uber_Support @Uber @Uber_NYC thats was done 31+ hours ago and no response.,2016-05-07 13:29:24
728968968963264514,@Uber being charged for a cleaning fee on a uber I didn't take. What's the best contact to discuss this?,2016-05-07 15:25:20
728915931443892224,So my uber judt got arrested for driving on a fake licence. Police wanted to take me with him to the police station. Fuck that. @uber_kenya,2016-05-07 11:54:35
728943122743332864,"Thanks uber, i will never ever use your service again !! @Uber_Support https://t.co/ZMEtJWuXwa",2016-05-07 13:42:38
728943384480600064,@Uber Come on! I shouldn't have to wait 10 minutes just to have an Uber Pool cancel on me. :(,2016-05-07 13:43:40
728971240669642752,@Uber_Support Could we possibly finish this dialogue?,2016-05-07 15:34:22
728930753938116613,uber gladly &amp; swiftly takes your $$ but leave something behind you'll be waiting 30hrs &amp; counting for response @uber @Uber_NYC @Uber_Support,2016-05-07 12:53:29
728951019783094272,.@Uber @Uber_Mumbai but the surge? That remains in tact! 👏 For shoddy service none the less,2016-05-07 14:14:01
728922563854909442,@Uber_Support I use uber daily.MY start point is office. D start location in rcpt has chngd since last 2 days.Smthng wrong.Bill is also high,2016-05-07 12:20:56
728984355511619584,My uber driver literally just pulled over on the highway to pee outside the car 😳,2016-05-07 16:26:28
